VideoFile,DropletID,DetectionType,WindowIndex,FrameStart,FrameEnd,TimeStart_s,TimeCenter_s,TimeEnd_s,MeanGray,ContrastStd,BrightMean,BrightFrac,BGMean_raw,BGStd_raw,BGMean_norm,BGStd_norm
VIDEO-2026-03-10-10-04-20.mp4,20,A,1,1081,1140,36,36.9833333333333,37.9666666666667,155.152225325627,33.4297012388009,224.368426906835,0.1,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,21,A,1,1081,1140,36,36.9833333333333,37.9666666666667,148.267202713236,34.9459532714634,228.756795687127,0.100917431192661,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,22,A,1,1081,1140,36,36.9833333333333,37.9666666666667,151.961876769071,38.4442138238492,234.260071932585,0.104347826086957,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,23,A,1,1081,1140,36,36.9833333333333,37.9666666666667,148.139725108726,31.5912008025983,219.375160294117,0.102702702702703,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,24,A,1,1081,1140,36,36.9833333333333,37.9666666666667,142.932591831706,37.2482245472614,228.802498341461,0.0977443609022556,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,25,A,1,1081,1140,36,36.9833333333333,37.9666666666667,143.027751730985,36.6381345160646,229.388141626907,0.0991735537190083,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,26,A,1,1081,1140,36,36.9833333333333,37.9666666666667,142.511436473697,36.2790764281707,227.826352355649,0.103448275862069,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,27,A,1,1081,1140,36,36.9833333333333,37.9666666666667,143.167007264119,36.0788191609826,229.971905330989,0.0983606557377049,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,28,A,1,1081,1140,36,36.9833333333333,37.9666666666667,143.339042589997,36.9603327962352,230.83292827599,0.1,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,29,A,1,1081,1140,36,36.9833333333333,37.9666666666667,147.887898399908,37.0972057726677,233.083428451853,0.102941176470588,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,30,A,1,1081,1140,36,36.9833333333333,37.9666666666667,148.119904963436,34.8002175504301,224.686331591618,0.102189781021898,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,31,A,1,1081,1140,36,36.9833333333333,37.9666666666667,141.825401237659,34.203763786479,215.596272580696,0.102941176470588,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,32,A,1,1081,1140,36,36.9833333333333,37.9666666666667,138.857269042317,37.3863104137887,227.896249224569,0.1,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,33,A,1,1081,1140,36,36.9833333333333,37.9666666666667,142.782123503416,34.9034562671681,226.392318116554,0.101694915254237,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,34,A,1,1081,1140,36,36.9833333333333,37.9666666666667,144.730947737282,36.9657029666001,232.508300683873,0.1,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,35,A,1,1081,1140,36,36.9833333333333,37.9666666666667,143.733587542423,36.56099976882,231.116696247955,0.102362204724409,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,36,A,1,1081,1140,36,36.9833333333333,37.9666666666667,141.563272532804,34.185761098768,217.830247580504,0.102564102564103,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,37,A,1,1081,1140,36,36.9833333333333,37.9666666666667,143.001802247809,40.3879445428286,238.709454075581,0.100558659217877,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,38,A,1,1081,1140,36,36.9833333333333,37.9666666666667,144.094566054151,35.7316937472794,227.562422957029,0.1015625,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,39,A,1,1081,1140,36,36.9833333333333,37.9666666666667,144.269326623921,38.7703877838592,234.63587149284,0.103448275862069,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,40,A,1,1081,1140,36,36.9833333333333,37.9666666666667,143.510435569986,33.9022231103398,218.242907063585,0.104,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,41,A,1,1081,1140,36,36.9833333333333,37.9666666666667,140.161753869935,32.0875975751959,210.234350390223,0.0983606557377049,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,42,A,1,1081,1140,36,36.9833333333333,37.9666666666667,135.255310044539,36.0713040976714,221.408061563547,0.104,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,43,A,1,1081,1140,36,36.9833333333333,37.9666666666667,142.075815939922,37.8589095892019,235.665084831295,0.0973451327433628,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,44,A,1,1081,1140,36,36.9833333333333,37.9666666666667,145.704662191419,35.440678115686,229.900794966945,0.101694915254237,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,45,A,1,1081,1140,36,36.9833333333333,37.9666666666667,144.243537246056,35.6230155677377,225.605648228215,0.100840336134454,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,46,A,1,1081,1140,36,36.9833333333333,37.9666666666667,139.04647968258,39.0458346915728,230.6203736406,0.1,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,47,A,1,1081,1140,36,36.9833333333333,37.9666666666667,140.597635232553,33.5412472774069,218.6275027942,0.0975609756097561,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,48,A,1,1081,1140,36,36.9833333333333,37.9666666666667,136.516073509874,37.9958549205713,224.174338226867,0.10126582278481,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,49,A,1,1081,1140,36,36.9833333333333,37.9666666666667,138.878678275627,32.2444330994688,213.203728057181,0.104347826086957,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,50,A,1,1081,1140,36,36.9833333333333,37.9666666666667,145.306828617514,31.6497277790053,211.416146832553,0.101694915254237,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,51,A,1,1081,1140,36,36.9833333333333,37.9666666666667,140.086822122137,29.5277027134899,202.060380692503,0.0970149253731343,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,52,A,1,1081,1140,36,36.9833333333333,37.9666666666667,141.420436716061,28.5229737358087,206.396023121908,0.0975609756097561,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,53,A,1,1081,1140,36,36.9833333333333,37.9666666666667,143.328007185941,33.6857353283616,225.013099725057,0.0967741935483871,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,54,A,1,1081,1140,36,36.9833333333333,37.9666666666667,137.897892003014,37.6869890440096,227.523971666649,0.102564102564103,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
VIDEO-2026-03-10-10-04-20.mp4,55,A,1,1081,1140,36,36.9833333333333,37.9666666666667,139.075322577713,38.4518755319219,229.571362590598,0.102803738317757,147.795365937328,23.4893684482133,148.209227049875,23.4799558217782
